year,month,dep_time,dep_delay,arr_time,arr_delay,distance,op_unique_carrier_code,origin_city_name_code,dest_city_name_code
2024,5,1307.0,-8.0,1409.0,-19.0,96.0,14,176,198
2024,2,1020.0,-8.0,1113.0,-21.0,229.0,8,220,65
2024,7,1746.0,-5.0,1944.0,-20.0,692.0,0,7,14
2024,9,1002.0,-3.0,1133.0,-6.0,431.0,8,62,159
2024,8,825.0,-4.0,958.0,-22.0,550.0,1,246,65
2024,7,1646.0,-8.0,1935.0,-10.0,592.0,1,54,65
2024,4,813.0,-4.0,948.0,-14.0,1379.0,9,112,154
2024,10,1408.0,-12.0,1557.0,-18.0,399.0,14,33,269
2024,8,838.0,-2.0,1643.0,-7.0,2457.0,13,142,187
2024,4,1707.0,1.0,1900.0,-52.0,1744.0,9,50,154
2024,8,814.0,-6.0,1014.0,-3.0,1553.0,12,178,70
2024,9,2057.0,48.0,2234.0,34.0,1504.0,12,18,228
2024,11,810.0,-5.0,913.0,-12.0,226.0,13,228,143
2024,5,1740.0,2.0,2006.0,12.0,685.0,8,186,65
2024,7,1603.0,23.0,1717.0,7.0,807.0,12,34,228
2024,5,1512.0,7.0,1647.0,2.0,601.0,13,207,199
2024,6,549.0,-1.0,725.0,-11.0,456.0,4,208,72
2024,6,1506.0,-3.0,1627.0,-9.0,406.0,4,15,256
2024,7,1628.0,36.0,1837.0,17.0,1703.0,12,84,70
2024,8,654.0,-6.0,807.0,-18.0,337.0,13,180,154
2024,2,716.0,-4.0,1026.0,-14.0,854.0,12,112,191
2024,5,912.0,-7.0,1103.0,8.0,391.0,3,207,154
2024,8,2251.0,56.0,54.0,70.0,1517.0,4,161,221
2024,1,1658.0,0.0,1814.0,-21.0,356.0,4,204,14
2024,10,839.0,-1.0,1113.0,-7.0,438.0,11,193,97
2024,6,651.0,-5.0,824.0,-1.0,366.0,1,194,48
2024,3,954.0,-6.0,1153.0,-26.0,759.0,3,184,269
2024,3,1634.0,-1.0,1810.0,7.0,280.0,8,80,65
2024,4,2034.0,-4.0,2143.0,-8.0,255.0,1,193,143
2024,9,1257.0,-2.0,1349.0,-13.0,185.0,8,46,275
2024,6,1253.0,-7.0,1414.0,-12.0,373.0,11,147,221
2024,6,837.0,2.0,940.0,-3.0,201.0,11,67,200
2024,12,1238.0,18.0,1425.0,20.0,602.0,13,193,70
2024,4,726.0,-9.0,1028.0,-9.0,1175.0,6,227,201
2024,9,1451.0,-3.0,1618.0,-16.0,437.0,8,266,41
2024,9,1739.0,-1.0,2323.0,-12.0,1728.0,13,222,51
2024,10,709.0,-3.0,1040.0,12.0,842.0,1,259,48
2024,8,1121.0,-10.0,1352.0,-27.0,503.0,0,135,14
2024,12,1723.0,3.0,1906.0,1.0,472.0,13,20,45
2024,5,2208.0,14.0,2344.0,4.0,1026.0,4,161,130
2024,1,732.0,-3.0,1013.0,-32.0,2354.0,4,204,241
2024,7,455.0,740.0,555.0,733.0,1235.0,1,62,154
2024,5,740.0,100.0,857.0,87.0,889.0,13,5,187
2024,12,1033.0,-2.0,1145.0,-10.0,444.0,13,18,182
2024,5,1929.0,14.0,2102.0,7.0,546.0,13,61,249
2024,2,1029.0,-1.0,1134.0,-6.0,281.0,13,20,39
2024,2,2128.0,8.0,2227.0,1.0,621.0,11,193,229
2024,11,1556.0,-3.0,2236.0,-37.0,2384.0,2,134,229
2024,10,1616.0,21.0,1846.0,21.0,842.0,13,20,256
2024,1,1450.0,125.0,1641.0,139.0,816.0,10,266,195
2024,11,1502.0,-13.0,1625.0,-31.0,421.0,11,185,228
2024,8,1152.0,111.0,1345.0,128.0,1477.0,1,62,245
2024,2,2013.0,56.0,2200.0,62.0,507.0,1,46,256
2024,5,553.0,-2.0,1037.0,-13.0,1199.0,13,65,14
2024,12,1302.0,-3.0,1828.0,-15.0,1626.0,3,65,183
2024,10,1754.0,-1.0,2259.0,-21.0,1450.0,13,224,64
2024,2,523.0,0.0,804.0,-14.0,1013.0,1,192,166
2024,12,1452.0,0.0,1655.0,-1.0,214.0,4,174,14
2024,6,1142.0,-1.0,1726.0,-12.0,1727.0,4,219,48
2024,7,1200.0,-5.0,1454.0,0.0,1023.0,14,130,269
2024,8,725.0,-9.0,836.0,-24.0,764.0,14,176,181
2024,2,1819.0,112.0,1934.0,95.0,719.0,10,266,249
2024,10,849.0,-11.0,1000.0,-6.0,616.0,12,80,70
2024,9,1417.0,-3.0,1503.0,-11.0,143.0,0,15,16
2024,4,1430.0,79.0,1656.0,55.0,1846.0,12,50,228
2024,6,2334.0,-3.0,520.0,-29.0,1744.0,9,147,51
2024,12,1105.0,5.0,1152.0,4.0,100.0,7,125,115
2024,11,1334.0,-4.0,1508.0,-11.0,909.0,12,65,221
2024,6,625.0,0.0,802.0,5.0,406.0,4,254,14
2024,5,749.0,-6.0,950.0,-2.0,600.0,1,85,48
2024,8,526.0,-9.0,742.0,-19.0,737.0,10,151,48
2024,2,1140.0,-5.0,1223.0,-11.0,73.0,12,65,56
2024,5,1121.0,231.0,1503.0,230.0,1067.0,5,62,200
2024,5,1149.0,-6.0,1236.0,-14.0,626.0,13,219,227
2024,6,2017.0,-4.0,2110.0,0.0,110.0,11,193,261
2024,6,1447.0,4.0,1627.0,27.0,775.0,12,18,70
2024,4,1749.0,-10.0,1946.0,-18.0,147.0,11,169,14
2024,4,1123.0,-7.0,1318.0,-7.0,529.0,12,46,184
2024,11,836.0,-4.0,1233.0,-7.0,2562.0,7,199,128
2024,9,1916.0,-4.0,2041.0,-17.0,391.0,11,65,224
2024,7,811.0,-2.0,930.0,-3.0,328.0,8,62,273
2024,7,958.0,-5.0,1332.0,-27.0,1113.0,0,128,183
2024,11,1759.0,-2.0,2139.0,-8.0,985.0,9,62,191
2024,9,655.0,10.0,805.0,11.0,259.0,4,43,14
2024,10,1257.0,-3.0,1442.0,-25.0,1095.0,1,46,226
2024,6,814.0,-7.0,824.0,-2.0,240.0,4,15,193
2024,4,1428.0,3.0,1658.0,-2.0,1770.0,4,18,241
2024,6,1632.0,-1.0,1816.0,6.0,1916.0,1,46,143
2024,6,1122.0,27.0,1252.0,17.0,528.0,13,20,98
2024,4,521.0,-4.0,546.0,-26.0,399.0,11,32,241
2024,2,1434.0,9.0,1703.0,18.0,365.0,13,139,261
2024,2,1943.0,-7.0,2110.0,-7.0,213.0,14,266,183
2024,9,1749.0,-3.0,1936.0,-9.0,862.0,11,65,154
2024,2,1600.0,-5.0,1717.0,-8.0,689.0,12,15,116
2024,9,1943.0,53.0,2118.0,44.0,416.0,12,177,211
2024,12,938.0,-7.0,1059.0,-16.0,358.0,13,38,221
2024,10,735.0,15.0,803.0,8.0,408.0,4,93,169
2024,5,905.0,5.0,1218.0,-2.0,2762.0,13,139,115
2024,3,1656.0,56.0,1923.0,38.0,972.0,13,50,17
2024,1,810.0,5.0,1203.0,23.0,997.0,13,50,256
2024,5,1904.0,154.0,2009.0,141.0,257.0,10,208,48
2024,1,1152.0,-3.0,1616.0,-9.0,1440.0,13,193,51
2024,11,1330.0,0.0,1421.0,-19.0,701.0,13,34,143
2024,1,1643.0,-7.0,2033.0,57.0,2269.0,2,84,227
2024,5,2128.0,28.0,118.0,32.0,1156.0,4,219,249
2024,11,718.0,-2.0,837.0,-18.0,426.0,13,97,19
2024,10,1158.0,-2.0,1337.0,-18.0,547.0,13,266,14
2024,9,1626.0,105.0,1742.0,100.0,224.0,12,112,65
2024,9,718.0,-7.0,956.0,-34.0,1185.0,3,254,33
2024,10,1622.0,-8.0,1909.0,-33.0,2475.0,1,176,154
2024,7,1124.0,5.0,1301.0,2.0,331.0,10,46,269
2024,1,947.0,6.0,1040.0,-9.0,120.0,11,65,77
2024,8,1011.0,-9.0,1128.0,-4.0,260.0,11,213,70
2024,4,1834.0,8.0,2138.0,8.0,1069.0,3,84,183
2024,8,1555.0,-5.0,1755.0,-14.0,642.0,8,76,65
2024,10,1641.0,54.0,1730.0,46.0,67.0,11,50,168
2024,7,548.0,-12.0,732.0,-10.0,431.0,5,176,211
2024,1,1722.0,22.0,1822.0,12.0,239.0,13,61,116
2024,1,554.0,-6.0,751.0,-22.0,544.0,0,176,48
2024,6,1550.0,-5.0,1719.0,23.0,106.0,4,48,14
2024,5,1715.0,-1.0,1750.0,-11.0,511.0,1,46,164
2024,8,1434.0,4.0,1557.0,-15.0,888.0,12,50,70
2024,3,1448.0,18.0,1520.0,5.0,102.0,13,142,115
2024,2,1812.0,43.0,2101.0,14.0,2425.0,12,177,227
2024,5,2143.0,-2.0,32.0,8.0,1542.0,2,199,9
2024,5,2153.0,38.0,43.0,38.0,584.0,13,50,48
2024,4,2154.0,-6.0,2333.0,-17.0,488.0,9,177,72
2024,8,1653.0,-4.0,1817.0,-9.0,466.0,9,16,179
2024,8,657.0,-3.0,940.0,-15.0,1041.0,12,221,51
2024,3,1349.0,-1.0,1522.0,-3.0,446.0,13,222,187
2024,3,1756.0,-4.0,2034.0,-20.0,629.0,0,128,72
2024,10,1037.0,-9.0,1154.0,-11.0,173.0,11,95,51
2024,4,1629.0,-1.0,1842.0,-5.0,679.0,12,236,228
2024,8,1003.0,-2.0,1225.0,-34.0,925.0,1,50,116
2024,5,2149.0,79.0,2351.0,79.0,585.0,8,50,262
2024,10,507.0,-8.0,551.0,-20.0,140.0,12,18,116
2024,4,1240.0,-5.0,1615.0,-13.0,1119.0,1,62,89
2024,9,1151.0,-6.0,1345.0,-10.0,1590.0,4,15,224
2024,6,2103.0,23.0,2329.0,5.0,1754.0,12,33,70
2024,4,1809.0,-6.0,1945.0,5.0,226.0,10,15,48
2024,8,1134.0,-6.0,1254.0,-20.0,842.0,10,46,262
2024,11,1137.0,-3.0,1713.0,-31.0,1726.0,1,228,51
2024,6,1802.0,159.0,1957.0,154.0,1635.0,12,112,228
2024,8,552.0,-8.0,839.0,-16.0,601.0,11,258,224
2024,3,831.0,1.0,1219.0,-20.0,1303.0,1,62,198
2024,11,947.0,82.0,1043.0,70.0,158.0,11,223,93
2024,4,1817.0,0.0,1947.0,-8.0,862.0,12,112,70
2024,7,1044.0,-17.0,1357.0,-24.0,816.0,10,189,269
2024,10,1811.0,-6.0,1947.0,2.0,257.0,1,208,48
2024,10,2038.0,-2.0,2114.0,-9.0,328.0,1,46,181
2024,5,657.0,-3.0,851.0,2.0,1927.0,2,67,241
2024,5,2117.0,-3.0,2307.0,-4.0,620.0,4,15,107
2024,9,2041.0,28.0,2159.0,22.0,290.0,1,178,48
2024,5,1405.0,12.0,1649.0,22.0,861.0,1,192,191
2024,6,1602.0,15.0,1903.0,3.0,2701.0,4,236,149
2024,6,950.0,4.0,1047.0,-29.0,1773.0,1,46,199
2024,9,1607.0,2.0,1853.0,24.0,1197.0,12,158,51
2024,4,858.0,13.0,1041.0,-5.0,552.0,11,50,151
2024,5,1557.0,2.0,1814.0,-6.0,439.0,13,174,45
2024,7,1456.0,-4.0,1717.0,-22.0,762.0,4,176,14
2024,5,940.0,-5.0,1340.0,-17.0,4243.0,12,50,115
2024,3,500.0,-4.0,648.0,-24.0,557.0,8,79,51
2024,3,751.0,-9.0,903.0,-20.0,612.0,12,266,51
2024,3,1235.0,0.0,1407.0,15.0,689.0,4,15,116
2024,10,822.0,-3.0,1048.0,-7.0,1011.0,13,184,39
2024,5,752.0,-9.0,1127.0,-21.0,1031.0,14,66,183
2024,3,745.0,-15.0,1023.0,-41.0,1075.0,6,83,237
2024,10,706.0,-4.0,1008.0,-9.0,733.0,12,50,183
2024,3,2225.0,8.0,7.0,-3.0,581.0,9,84,14
2024,11,1737.0,7.0,1835.0,-5.0,273.0,13,103,17
2024,3,2154.0,59.0,23.0,56.0,834.0,2,147,205
2024,11,2100.0,-5.0,2255.0,-25.0,842.0,13,254,19
2024,12,921.0,-4.0,1116.0,3.0,534.0,12,15,269
2024,11,559.0,-1.0,715.0,-12.0,325.0,12,105,269
2024,2,1121.0,-4.0,1233.0,-27.0,319.0,14,194,184
2024,11,656.0,-9.0,1124.0,-27.0,1562.0,4,62,33
2024,5,1525.0,0.0,1805.0,-20.0,1050.0,4,222,241
2024,2,1154.0,-6.0,1447.0,-29.0,1504.0,12,177,17
2024,10,657.0,-3.0,1025.0,15.0,1089.0,4,176,166
2024,11,525.0,-5.0,633.0,-29.0,230.0,11,40,70
2024,11,1557.0,81.0,1653.0,69.0,175.0,1,181,65
2024,6,755.0,10.0,1253.0,-18.0,1452.0,12,65,269
2024,9,1342.0,-8.0,1626.0,-13.0,978.0,2,236,233
2024,4,2025.0,114.0,2336.0,106.0,806.0,1,174,166
2024,5,1329.0,8.0,1730.0,29.0,1008.0,4,161,184
2024,12,1917.0,-8.0,2151.0,-24.0,599.0,4,223,224
2024,12,1232.0,-8.0,1611.0,-12.0,959.0,11,168,70
2024,10,1010.0,-5.0,1249.0,-27.0,612.0,14,50,269
2024,3,1558.0,-7.0,1713.0,-27.0,280.0,1,33,198
2024,3,1752.0,-8.0,1949.0,-24.0,667.0,12,246,116
2024,7,1617.0,32.0,2104.0,5.0,1521.0,4,18,183
2024,5,1125.0,19.0,1258.0,27.0,361.0,1,46,19
2024,2,952.0,-8.0,1333.0,6.0,2454.0,12,177,154
2024,2,731.0,1.0,854.0,-6.0,480.0,13,216,227
2024,6,615.0,0.0,650.0,-5.0,102.0,13,142,115
2024,9,730.0,15.0,1523.0,17.0,2077.0,1,222,48
2024,3,1547.0,-3.0,2216.0,3.0,1569.0,1,193,53
2024,5,1229.0,9.0,1605.0,-5.0,1158.0,13,181,269
2024,1,1620.0,-5.0,1732.0,-18.0,335.0,1,46,53
2024,9,1155.0,-5.0,1419.0,-9.0,834.0,2,147,205
2024,12,1754.0,89.0,2002.0,97.0,1183.0,13,85,168
2024,4,730.0,-5.0,944.0,-1.0,825.0,13,50,182
2024,5,724.0,-6.0,1309.0,-5.0,1619.0,6,147,164
2024,2,1321.0,-3.0,1633.0,-9.0,1449.0,5,174,199
2024,11,1519.0,-6.0,1732.0,-12.0,631.0,1,174,65
2024,7,1206.0,-4.0,1540.0,-20.0,1109.0,13,61,166
2024,9,2104.0,-5.0,2227.0,-9.0,295.0,11,62,139
2024,9,2307.0,112.0,24.0,111.0,321.0,4,15,155
2024,8,1505.0,-5.0,1658.0,-14.0,483.0,14,176,61
2024,3,1213.0,-4.0,1421.0,-14.0,341.0,4,120,14
2024,4,1301.0,-9.0,2102.0,-29.0,2504.0,12,134,154
2024,11,716.0,-9.0,910.0,-20.0,2026.0,4,204,143
2024,9,849.0,-6.0,1034.0,-13.0,600.0,1,46,90
2024,10,536.0,-8.0,1102.0,-13.0,1464.0,1,223,65
2024,11,1400.0,5.0,1456.0,-4.0,651.0,13,61,70
2024,4,833.0,23.0,1038.0,29.0,1482.0,12,208,70
2024,3,1621.0,-3.0,1811.0,-13.0,516.0,4,178,14
2024,6,1624.0,24.0,1729.0,19.0,239.0,13,61,116
2024,11,604.0,-11.0,701.0,-24.0,589.0,8,96,51
2024,4,1116.0,11.0,1227.0,4.0,1276.0,4,161,199
2024,12,1930.0,-5.0,2052.0,-13.0,439.0,13,216,192
2024,8,826.0,-4.0,941.0,1.0,258.0,13,139,227
2024,1,854.0,-8.0,1133.0,-25.0,2227.0,12,177,143
2024,1,1723.0,37.0,1908.0,64.0,237.0,1,259,65
2024,5,655.0,-5.0,911.0,-12.0,828.0,0,121,183
2024,9,818.0,-2.0,1006.0,-20.0,1061.0,1,204,65
2024,8,1139.0,11.0,1315.0,3.0,1500.0,9,175,143
2024,2,1059.0,-6.0,1253.0,-6.0,605.0,11,236,221
2024,12,2024.0,74.0,2210.0,59.0,875.0,10,192,164
2024,12,1255.0,-4.0,1423.0,-15.0,407.0,9,139,187
2024,9,1424.0,-1.0,1550.0,-11.0,337.0,11,223,154
2024,5,2001.0,21.0,2143.0,18.0,674.0,13,61,193
2024,2,1752.0,7.0,2017.0,2.0,925.0,13,84,19
2024,7,2148.0,-7.0,2334.0,-25.0,1099.0,8,158,85
2024,6,1721.0,36.0,2039.0,34.0,936.0,13,161,19
2024,2,1658.0,-5.0,2041.0,-21.0,1396.0,1,193,157
2024,5,822.0,22.0,1345.0,10.0,1522.0,4,228,169
2024,7,2342.0,81.0,129.0,90.0,388.0,10,46,94
2024,5,2007.0,97.0,2258.0,133.0,802.0,1,62,51
2024,12,2048.0,123.0,2335.0,100.0,622.0,8,50,19
2024,5,952.0,-8.0,1218.0,-9.0,982.0,3,84,2
2024,2,844.0,-9.0,1206.0,-22.0,991.0,12,199,70
2024,1,1034.0,-6.0,1143.0,3.0,187.0,13,60,116
2024,10,1010.0,-8.0,1048.0,-7.0,84.0,7,134,128
2024,5,1954.0,-1.0,2209.0,-12.0,834.0,2,199,154
2024,12,903.0,-5.0,1009.0,-24.0,224.0,1,112,65
2024,12,1945.0,5.0,2119.0,8.0,337.0,12,223,154
2024,11,1747.0,1.0,1959.0,-11.0,332.0,4,156,14
2024,3,741.0,-4.0,846.0,-17.0,223.0,4,79,169
2024,6,650.0,-10.0,929.0,-26.0,1010.0,3,33,123
2024,10,943.0,-4.0,1320.0,-20.0,1608.0,12,177,230
2024,12,1719.0,44.0,1841.0,48.0,351.0,11,193,76
2024,12,1435.0,-1.0,1549.0,-14.0,337.0,11,147,228
2024,11,805.0,0.0,806.0,-14.0,304.0,13,193,227
2024,2,1544.0,34.0,1720.0,25.0,602.0,13,193,70
2024,1,648.0,-12.0,1139.0,-4.0,1533.0,2,78,241
2024,7,1024.0,-1.0,1110.0,-15.0,651.0,13,61,70
2024,6,1852.0,-2.0,2258.0,-23.0,1197.0,1,50,166
2024,10,1725.0,-5.0,1842.0,-18.0,352.0,11,154,241
2024,8,1831.0,-6.0,1831.0,-15.0,240.0,4,15,193
2024,1,1418.0,63.0,1622.0,85.0,882.0,6,132,17
2024,3,1015.0,-2.0,1219.0,24.0,449.0,11,161,170
2024,7,1954.0,19.0,2309.0,24.0,814.0,13,246,198
2024,4,30.0,41.0,730.0,30.0,1947.0,9,147,14
2024,3,1323.0,-3.0,1703.0,-1.0,1012.0,1,50,256
2024,4,754.0,-6.0,1007.0,-28.0,718.0,0,176,238
2024,12,1244.0,-6.0,1450.0,-22.0,647.0,0,176,135
2024,12,1723.0,-7.0,1950.0,-12.0,423.0,11,65,150
2024,1,1847.0,-8.0,2152.0,-19.0,1050.0,4,222,241
2024,5,1156.0,36.0,1459.0,24.0,819.0,13,183,70
2024,7,1330.0,70.0,1741.0,74.0,1197.0,1,50,166
2024,12,1255.0,17.0,1757.0,10.0,1313.0,1,88,65
2024,3,1617.0,-3.0,1746.0,-8.0,447.0,11,223,227
2024,5,1744.0,0.0,1945.0,-5.0,2075.0,1,192,199
2024,7,553.0,-7.0,640.0,-7.0,163.0,7,134,115
2024,2,2008.0,13.0,2124.0,4.0,397.0,13,216,143
2024,10,1253.0,-2.0,1451.0,-6.0,1535.0,4,161,154
2024,6,1258.0,16.0,1413.0,7.0,779.0,8,50,212
2024,7,608.0,-7.0,835.0,5.0,773.0,5,51,256
2024,5,1843.0,12.0,1953.0,3.0,328.0,8,62,273
2024,4,1656.0,76.0,2049.0,74.0,1149.0,4,18,72
2024,9,1400.0,-5.0,1519.0,-26.0,386.0,13,139,229
2024,10,1905.0,20.0,10.0,11.0,1399.0,2,236,169
2024,1,1525.0,-6.0,1617.0,-19.0,588.0,4,219,233
2024,2,2233.0,-3.0,704.0,4.0,2475.0,3,147,183
2024,7,1951.0,18.0,2125.0,17.0,1993.0,4,15,213
2024,4,2328.0,-6.0,36.0,-17.0,236.0,9,139,154
2024,7,1217.0,7.0,1302.0,-3.0,1055.0,9,62,143
2024,6,715.0,-10.0,750.0,-20.0,442.0,0,204,181
2024,9,2129.0,24.0,2332.0,37.0,1464.0,1,62,228
2024,1,811.0,-6.0,930.0,-23.0,1313.0,1,62,93
2024,1,1644.0,39.0,1925.0,15.0,1073.0,13,4,191
2024,9,1402.0,-10.0,1556.0,-9.0,554.0,10,192,135
2024,5,2104.0,9.0,136.0,-9.0,1262.0,13,193,249
2024,6,1155.0,20.0,1417.0,22.0,696.0,11,236,229
2024,8,516.0,-4.0,709.0,-15.0,134.0,4,29,14
2024,4,1341.0,-4.0,1550.0,5.0,590.0,1,267,48
2024,5,1519.0,38.0,1628.0,28.0,257.0,10,46,214
2024,9,601.0,-4.0,1055.0,-19.0,1299.0,4,139,169
2024,4,1948.0,71.0,2117.0,49.0,731.0,5,15,65
2024,11,1103.0,-7.0,1137.0,-15.0,102.0,7,142,115
2024,4,1401.0,-9.0,1445.0,-7.0,472.0,12,182,70
2024,8,1516.0,53.0,1747.0,40.0,1039.0,4,161,182
2024,8,957.0,-3.0,1021.0,-9.0,879.0,13,61,199
2024,5,1213.0,-10.0,1326.0,-12.0,332.0,11,67,79
2024,4,2139.0,-11.0,2236.0,-21.0,143.0,0,176,208
2024,9,1413.0,-7.0,1531.0,-15.0,328.0,11,62,273
2024,5,1348.0,53.0,1613.0,43.0,488.0,13,175,256
2024,2,1525.0,10.0,1814.0,29.0,2139.0,4,15,228
2024,7,1759.0,19.0,1926.0,16.0,446.0,13,222,187
2024,10,2302.0,-6.0,452.0,-28.0,1744.0,1,147,51
2024,3,1902.0,-3.0,1941.0,-9.0,100.0,13,125,115
2024,10,1113.0,2.0,1319.0,5.0,1506.0,5,254,70
2024,10,930.0,-5.0,1151.0,-18.0,829.0,14,33,155
2024,7,1616.0,-4.0,1841.0,-4.0,417.0,13,174,238
2024,5,2245.0,43.0,54.0,34.0,1217.0,9,20,65
2024,9,1636.0,-10.0,1916.0,-24.0,954.0,11,236,154
2024,5,952.0,1.0,1140.0,-27.0,644.0,1,105,48
2024,12,1531.0,28.0,1722.0,-7.0,2125.0,1,46,154
2024,8,619.0,-1.0,1310.0,-21.0,1773.0,1,193,48
2024,11,1621.0,-4.0,1759.0,-20.0,583.0,1,46,98
2024,3,1337.0,7.0,1523.0,-2.0,646.0,13,180,199
2024,8,1140.0,-3.0,1359.0,15.0,1117.0,9,194,116
2024,4,735.0,-5.0,858.0,-7.0,349.0,13,50,169
2024,3,1315.0,5.0,1518.0,-14.0,737.0,1,239,65
2024,10,1719.0,-6.0,1911.0,-4.0,505.0,0,48,72
2024,9,641.0,-9.0,855.0,-9.0,696.0,2,236,229
2024,10,1354.0,-1.0,1715.0,10.0,1028.0,3,176,270
2024,6,2146.0,68.0,30.0,43.0,599.0,1,50,48
2024,10,2136.0,-4.0,2211.0,-13.0,76.0,11,161,217
2024,6,1254.0,4.0,1508.0,27.0,986.0,4,67,65
2024,8,2151.0,101.0,2321.0,106.0,852.0,13,105,181
2024,8,1001.0,-4.0,1234.0,-18.0,925.0,12,112,51
2024,4,644.0,-1.0,904.0,-6.0,1106.0,8,273,65
2024,11,1209.0,9.0,1618.0,-7.0,1400.0,12,112,184
2024,6,853.0,-10.0,1149.0,-18.0,1092.0,5,117,89
2024,12,1108.0,-7.0,1401.0,-21.0,1197.0,4,267,33
2024,8,1253.0,-4.0,1409.0,-13.0,356.0,4,15,211
2024,8,1637.0,-2.0,1740.0,-5.0,237.0,1,62,262
2024,5,1052.0,7.0,1207.0,-13.0,337.0,12,147,228
2024,12,1117.0,-3.0,1224.0,-6.0,615.0,4,219,234
2024,10,1937.0,-1.0,2032.0,-6.0,181.0,8,62,257
2024,5,610.0,0.0,720.0,-10.0,362.0,13,183,187
2024,3,1941.0,-4.0,2110.0,-8.0,853.0,12,65,227
2024,9,2051.0,-4.0,2040.0,-17.0,170.0,11,15,74
