year,month,dep_time,dep_delay,arr_time,arr_delay,distance,op_unique_carrier_code,origin_city_name_code,dest_city_name_code
2024,11,2157.0,-2.0,2304.0,-10.0,198.0,11,176,254
2024,12,1439.0,-6.0,1549.0,-16.0,258.0,13,222,143
2024,3,1403.0,-5.0,1550.0,-11.0,431.0,1,176,211
2024,7,2057.0,12.0,2350.0,3.0,1189.0,3,225,191
2024,3,1809.0,29.0,1917.0,22.0,319.0,13,61,167
2024,2,1857.0,-5.0,2132.0,4.0,1660.0,1,62,241
2024,6,556.0,-4.0,1312.0,-23.0,1947.0,13,147,14
2024,8,716.0,-4.0,811.0,-19.0,231.0,13,139,152
2024,2,821.0,31.0,1106.0,5.0,1034.0,12,161,116
2024,2,1946.0,11.0,2035.0,0.0,192.0,13,221,116
2024,5,1217.0,12.0,1248.0,8.0,453.0,13,15,151
2024,5,844.0,3.0,1227.0,20.0,2585.0,1,158,228
2024,10,634.0,-3.0,838.0,-11.0,1102.0,1,267,65
2024,1,1525.0,-4.0,1633.0,-6.0,129.0,11,199,241
2024,2,1556.0,66.0,1652.0,92.0,420.0,13,271,70
2024,12,1243.0,-9.0,1351.0,-18.0,262.0,11,245,199
2024,7,901.0,1.0,1121.0,-12.0,891.0,12,266,90
2024,6,752.0,27.0,908.0,14.0,405.0,4,67,269
2024,3,554.0,-8.0,834.0,-26.0,634.0,10,160,269
2024,5,750.0,15.0,909.0,6.0,1264.0,1,156,199
2024,9,1958.0,-1.0,2219.0,-5.0,286.0,14,50,155
2024,12,933.0,-2.0,1047.0,-13.0,391.0,13,174,195
2024,8,1423.0,-2.0,1509.0,-6.0,589.0,13,66,70
2024,3,1805.0,-10.0,2235.0,40.0,2611.0,1,33,154
2024,12,2049.0,-6.0,2142.0,-1.0,440.0,4,67,249
2024,5,1800.0,110.0,1932.0,103.0,292.0,0,176,214
2024,2,941.0,-5.0,1050.0,-16.0,280.0,1,192,33
2024,5,554.0,-6.0,655.0,-15.0,238.0,13,259,64
2024,9,1710.0,20.0,1845.0,15.0,407.0,13,139,187
2024,7,2243.0,369.0,25.0,361.0,526.0,4,194,14
2024,10,1128.0,-1.0,1409.0,2.0,944.0,4,184,183
2024,4,1610.0,-5.0,1845.0,-3.0,983.0,4,67,256
2024,9,1603.0,-7.0,1903.0,-17.0,794.0,13,65,226
2024,11,2136.0,50.0,140.0,47.0,1303.0,1,62,198
2024,6,614.0,-1.0,641.0,-4.0,448.0,13,52,181
2024,9,736.0,-7.0,936.0,-12.0,634.0,10,266,123
2024,1,1823.0,28.0,2052.0,47.0,1189.0,13,225,191
2024,5,923.0,-7.0,1713.0,-22.0,2378.0,13,134,187
2024,4,1636.0,-9.0,1745.0,-23.0,821.0,4,15,189
2024,5,757.0,57.0,908.0,34.0,817.0,12,121,116
2024,10,1632.0,-8.0,1823.0,-7.0,463.0,14,177,61
2024,5,1738.0,20.0,1854.0,28.0,214.0,1,266,183
2024,10,2044.0,-2.0,2205.0,-9.0,364.0,8,62,247
2024,4,1238.0,-4.0,1507.0,0.0,1190.0,12,266,116
2024,1,1432.0,0.0,1633.0,-7.0,1072.0,9,184,131
2024,12,828.0,-2.0,1119.0,-3.0,612.0,8,174,256
2024,11,1639.0,4.0,1839.0,-6.0,544.0,0,176,48
2024,4,1913.0,18.0,2014.0,9.0,255.0,13,193,143
2024,3,709.0,-4.0,909.0,6.0,460.0,1,128,65
2024,2,1729.0,0.0,1900.0,-14.0,404.0,12,177,55
2024,4,549.0,-11.0,718.0,-17.0,319.0,14,194,184
2024,12,758.0,-2.0,1112.0,7.0,2329.0,2,266,241
2024,1,704.0,9.0,1026.0,75.0,1005.0,5,184,51
2024,3,2237.0,-6.0,2327.0,-9.0,102.0,11,62,264
2024,9,1552.0,-13.0,1707.0,-21.0,309.0,11,159,65
2024,2,2005.0,6.0,2130.0,-20.0,719.0,12,177,51
2024,12,923.0,-2.0,1104.0,-21.0,601.0,11,219,261
2024,1,1225.0,-10.0,1518.0,-2.0,525.0,11,26,224
2024,3,1716.0,1.0,1933.0,-32.0,867.0,4,139,241
2024,6,1719.0,-1.0,1939.0,-12.0,423.0,11,65,150
2024,6,1947.0,-3.0,2040.0,5.0,551.0,13,54,199
2024,10,1029.0,4.0,1140.0,-5.0,775.0,13,18,70
2024,2,2101.0,0.0,2339.0,-10.0,1013.0,1,158,200
2024,6,1535.0,3.0,1712.0,1.0,455.0,11,65,28
2024,2,809.0,-11.0,953.0,-26.0,431.0,0,176,211
2024,8,558.0,-2.0,636.0,-11.0,1090.0,9,18,143
2024,10,1936.0,-4.0,2131.0,-4.0,577.0,13,20,14
2024,11,759.0,-12.0,957.0,-2.0,281.0,10,140,48
2024,11,1713.0,23.0,1951.0,9.0,950.0,4,176,191
2024,11,1059.0,-6.0,1237.0,3.0,370.0,1,193,154
2024,7,1637.0,7.0,1912.0,-3.0,580.0,13,5,64
2024,8,734.0,-5.0,1043.0,-17.0,806.0,1,174,166
2024,1,1636.0,11.0,1839.0,4.0,900.0,14,198,51
2024,8,1219.0,-1.0,1717.0,5.0,1597.0,12,112,33
2024,4,1447.0,100.0,1544.0,100.0,157.0,1,46,179
2024,4,1202.0,-3.0,1302.0,2.0,1090.0,13,18,143
2024,9,1220.0,-1.0,1404.0,-14.0,539.0,8,165,65
2024,4,1513.0,6.0,1715.0,7.0,502.0,4,176,72
2024,11,750.0,-10.0,937.0,-7.0,480.0,11,222,221
2024,5,1828.0,28.0,2056.0,26.0,1315.0,13,266,17
2024,9,747.0,3.0,950.0,-10.0,760.0,4,15,183
2024,4,901.0,36.0,1106.0,27.0,751.0,11,223,261
2024,9,1503.0,-4.0,1631.0,2.0,331.0,1,46,269
2024,9,1915.0,15.0,2108.0,13.0,647.0,13,193,221
2024,9,1740.0,-12.0,2051.0,-15.0,826.0,12,65,157
2024,1,958.0,-7.0,1147.0,-26.0,985.0,11,112,109
2024,5,929.0,4.0,1106.0,-14.0,973.0,13,184,64
2024,3,1022.0,-4.0,1204.0,-24.0,600.0,1,85,48
2024,3,1723.0,-2.0,1856.0,-16.0,404.0,4,184,14
2024,11,1852.0,-10.0,2044.0,-6.0,501.0,11,206,154
2024,12,1915.0,85.0,2059.0,74.0,594.0,13,15,166
2024,6,704.0,4.0,851.0,1.0,634.0,13,186,249
2024,11,1254.0,-4.0,2107.0,-17.0,2585.0,1,223,166
2024,1,1042.0,-9.0,1152.0,-8.0,174.0,11,108,169
2024,11,1047.0,317.0,1153.0,328.0,123.0,11,263,116
2024,6,2057.0,146.0,2311.0,194.0,767.0,8,253,65
2024,5,652.0,-3.0,753.0,-10.0,566.0,11,47,51
2024,8,2046.0,-15.0,2145.0,-14.0,1164.0,6,162,199
2024,10,719.0,-11.0,842.0,-14.0,319.0,14,177,200
2024,8,621.0,-6.0,908.0,-22.0,1089.0,1,158,183
2024,11,2138.0,8.0,44.0,9.0,1249.0,3,85,33
2024,9,1555.0,20.0,1912.0,17.0,850.0,13,38,70
2024,2,1416.0,1.0,1557.0,-18.0,1105.0,13,85,51
2024,5,2101.0,86.0,2207.0,83.0,1184.0,4,15,56
2024,2,1722.0,-7.0,1815.0,-32.0,196.0,11,239,169
2024,5,2038.0,98.0,2223.0,107.0,437.0,10,266,135
2024,11,2118.0,-7.0,2224.0,-11.0,196.0,8,50,43
2024,10,1630.0,30.0,1732.0,42.0,1044.0,13,128,199
2024,12,1520.0,-9.0,1631.0,-29.0,749.0,11,32,227
2024,4,1338.0,-4.0,1626.0,-20.0,1033.0,9,212,191
2024,2,714.0,-1.0,1158.0,18.0,977.0,13,65,119
2024,11,841.0,-4.0,1016.0,4.0,214.0,14,266,183
2024,3,2355.0,-4.0,523.0,-20.0,1635.0,12,223,116
2024,5,1034.0,-7.0,1919.0,-13.0,2677.0,2,111,241
2024,5,1346.0,-4.0,1501.0,1.0,258.0,13,139,227
2024,6,1406.0,-14.0,1454.0,-23.0,123.0,11,112,267
2024,10,1854.0,19.0,2136.0,-8.0,566.0,11,50,49
2024,10,559.0,-1.0,734.0,7.0,862.0,5,65,154
2024,3,1402.0,-5.0,1432.0,-10.0,264.0,11,51,51
2024,5,557.0,-3.0,726.0,0.0,767.0,8,253,65
2024,3,1337.0,-10.0,1531.0,-10.0,547.0,1,232,48
2024,10,941.0,10.0,1353.0,4.0,872.0,1,193,17
2024,12,1403.0,-5.0,1550.0,-5.0,931.0,1,93,65
2024,5,1321.0,-10.0,1440.0,-16.0,308.0,11,224,154
2024,2,1017.0,-13.0,1131.0,-22.0,612.0,12,266,51
2024,11,559.0,-6.0,716.0,-10.0,402.0,8,253,166
2024,4,1248.0,-11.0,1419.0,-16.0,437.0,10,266,41
2024,5,1723.0,-7.0,1835.0,-5.0,228.0,11,236,26
2024,4,1251.0,-4.0,1521.0,-19.0,1033.0,13,212,191
2024,9,1004.0,-1.0,1519.0,-6.0,1436.0,13,65,211
2024,12,2205.0,-10.0,2346.0,-3.0,853.0,5,65,227
2024,8,705.0,-4.0,952.0,-8.0,1076.0,3,84,183
2024,7,1609.0,35.0,1740.0,30.0,516.0,4,15,185
2024,6,1537.0,-1.0,1659.0,17.0,224.0,2,236,245
2024,9,1957.0,2.0,2257.0,-7.0,1145.0,4,67,166
2024,12,1146.0,-9.0,1423.0,-21.0,1074.0,4,85,183
2024,6,1819.0,-5.0,1953.0,-16.0,449.0,11,161,170
2024,10,1643.0,-9.0,1800.0,-23.0,337.0,11,223,154
2024,9,1916.0,-9.0,2115.0,0.0,621.0,13,224,199
2024,6,646.0,16.0,923.0,-12.0,1076.0,9,176,89
2024,8,1759.0,32.0,1944.0,19.0,517.0,11,245,70
2024,11,1339.0,-10.0,1524.0,-30.0,946.0,14,177,164
2024,11,2035.0,-10.0,4.0,18.0,651.0,12,223,199
2024,6,1727.0,7.0,1803.0,4.0,89.0,8,62,268
2024,2,2140.0,40.0,2217.0,27.0,83.0,11,15,59
2024,4,2009.0,69.0,2134.0,84.0,190.0,1,62,17
2024,10,800.0,0.0,956.0,-15.0,700.0,1,204,166
2024,6,1400.0,-1.0,2124.0,-5.0,1916.0,1,139,48
2024,5,1121.0,1.0,1306.0,-4.0,621.0,13,224,199
2024,3,1955.0,-5.0,2059.0,-11.0,325.0,13,180,40
2024,2,534.0,-7.0,722.0,-16.0,588.0,14,115,198
2024,4,1715.0,-5.0,1839.0,-6.0,387.0,13,216,152
2024,11,540.0,0.0,659.0,-16.0,480.0,13,156,51
2024,8,859.0,-5.0,956.0,-18.0,227.0,0,15,36
2024,10,1343.0,-9.0,1444.0,-5.0,96.0,14,192,183
2024,1,1130.0,75.0,1251.0,61.0,475.0,13,174,168
2024,2,1859.0,56.0,2213.0,72.0,1097.0,3,84,272
2024,10,821.0,-4.0,1152.0,-5.0,994.0,4,18,191
2024,4,1715.0,5.0,1808.0,-2.0,237.0,13,128,249
2024,7,655.0,0.0,912.0,-13.0,852.0,4,161,65
2024,12,1912.0,-8.0,2020.0,-20.0,725.0,13,148,64
2024,9,520.0,-5.0,841.0,-17.0,845.0,11,19,70
2024,11,915.0,-10.0,1024.0,-16.0,196.0,11,50,43
2024,7,1652.0,-8.0,1808.0,5.0,160.0,8,276,199
2024,7,2209.0,29.0,49.0,34.0,1009.0,13,199,199
2024,2,829.0,-4.0,1137.0,-13.0,1956.0,12,266,199
2024,3,2056.0,11.0,2159.0,9.0,223.0,13,38,143
2024,1,2036.0,10.0,2212.0,23.0,270.0,4,121,14
2024,12,548.0,-2.0,633.0,-22.0,89.0,11,229,154
2024,6,1455.0,0.0,2035.0,-15.0,1728.0,13,222,51
2024,5,728.0,-2.0,927.0,17.0,1396.0,1,150,199
2024,5,1609.0,-1.0,1708.0,-1.0,628.0,12,65,143
2024,11,942.0,22.0,1132.0,15.0,581.0,9,84,14
2024,9,830.0,-5.0,1038.0,-18.0,2153.0,4,176,199
2024,12,817.0,-3.0,948.0,-4.0,1235.0,1,62,154
2024,8,957.0,-4.0,1238.0,-10.0,919.0,1,266,166
2024,1,2223.0,58.0,47.0,52.0,842.0,13,20,256
2024,8,1312.0,-3.0,2119.0,-19.0,2454.0,12,147,184
2024,6,616.0,-4.0,907.0,-15.0,1127.0,9,67,89
2024,1,2036.0,25.0,2151.0,9.0,281.0,10,140,48
2024,6,907.0,2.0,1044.0,10.0,422.0,11,157,116
2024,12,815.0,4.0,1207.0,-18.0,2562.0,2,199,128
2024,5,1315.0,-6.0,1507.0,-19.0,177.0,11,50,119
2024,11,1725.0,5.0,2006.0,1.0,587.0,13,174,19
2024,6,1736.0,-6.0,1919.0,-11.0,547.0,4,15,269
2024,9,1152.0,-8.0,1317.0,-27.0,733.0,4,176,51
2024,4,1546.0,-4.0,1656.0,-9.0,306.0,4,15,101
2024,10,1915.0,-13.0,2038.0,-21.0,372.0,10,172,269
2024,12,1238.0,18.0,1331.0,6.0,197.0,13,183,143
2024,3,824.0,-1.0,852.0,6.0,228.0,11,67,51
2024,1,913.0,-2.0,1140.0,-2.0,1162.0,12,50,121
2024,9,656.0,-4.0,856.0,-1.0,581.0,9,84,14
2024,5,1432.0,-3.0,1621.0,-20.0,585.0,11,259,51
2024,3,1503.0,-12.0,1801.0,-9.0,954.0,2,147,241
2024,8,2103.0,203.0,2235.0,230.0,210.0,13,194,19
2024,9,1236.0,-3.0,1513.0,-20.0,589.0,4,80,14
2024,9,1212.0,-3.0,1259.0,-14.0,629.0,4,67,131
2024,7,2220.0,-10.0,2341.0,-12.0,294.0,11,18,167
2024,6,1904.0,9.0,2107.0,8.0,2139.0,4,15,228
2024,5,737.0,-3.0,1033.0,3.0,1009.0,13,193,205
2024,8,1142.0,-3.0,1426.0,6.0,920.0,13,192,256
2024,7,2149.0,-1.0,135.0,-21.0,1598.0,3,176,230
2024,12,854.0,-6.0,1125.0,-8.0,901.0,12,84,269
2024,3,1525.0,0.0,1651.0,-4.0,447.0,13,15,61
2024,12,606.0,-4.0,727.0,-8.0,323.0,8,58,269
2024,10,659.0,-1.0,822.0,-10.0,440.0,8,234,166
2024,4,1049.0,-10.0,1318.0,-41.0,950.0,9,176,191
2024,3,745.0,0.0,926.0,1.0,979.0,13,85,249
2024,9,1308.0,110.0,1532.0,137.0,552.0,11,144,51
2024,7,1448.0,7.0,1601.0,17.0,91.0,10,12,48
2024,10,907.0,-3.0,1310.0,9.0,1087.0,4,161,45
2024,9,1655.0,5.0,1817.0,-3.0,1849.0,13,184,199
2024,7,714.0,-8.0,847.0,-17.0,460.0,1,128,65
2024,12,709.0,-6.0,1300.0,-10.0,1635.0,12,223,116
2024,6,849.0,-6.0,1106.0,-9.0,758.0,12,184,269
2024,8,1656.0,6.0,2032.0,-11.0,1075.0,4,112,72
2024,5,1127.0,-1.0,1237.0,-1.0,224.0,2,236,245
2024,12,1657.0,72.0,1817.0,53.0,994.0,6,203,246
2024,3,1926.0,-9.0,2240.0,-15.0,853.0,13,222,70
2024,9,1413.0,3.0,1944.0,-10.0,1640.0,4,34,14
2024,1,930.0,155.0,1248.0,198.0,1184.0,13,266,64
2024,5,521.0,-9.0,636.0,-24.0,280.0,1,33,198
2024,5,1110.0,-5.0,1245.0,-15.0,569.0,13,199,229
2024,12,1252.0,-10.0,1537.0,-7.0,1025.0,12,85,55
2024,3,1219.0,-9.0,1355.0,-11.0,482.0,10,266,204
2024,4,900.0,0.0,1736.0,-14.0,2762.0,13,111,143
2024,10,733.0,-7.0,1027.0,-11.0,2434.0,12,177,233
2024,3,945.0,-10.0,1119.0,-6.0,404.0,13,216,233
2024,7,1050.0,0.0,1931.0,-1.0,2446.0,3,222,183
2024,10,1225.0,-5.0,1350.0,-19.0,419.0,0,52,183
2024,12,729.0,4.0,757.0,-17.0,411.0,11,241,169
2024,2,1204.0,-6.0,1258.0,-10.0,150.0,14,176,276
2024,12,1849.0,4.0,1959.0,-1.0,794.0,13,221,70
2024,3,1237.0,-3.0,1339.0,-21.0,327.0,13,20,208
2024,7,1436.0,116.0,1818.0,129.0,1258.0,3,158,33
2024,9,1626.0,-4.0,2155.0,-5.0,2018.0,2,9,228
2024,3,1331.0,1.0,2112.0,2.0,2125.0,1,147,48
2024,9,1045.0,-5.0,1215.0,-13.0,515.0,4,15,90
2024,4,1140.0,-3.0,1412.0,-13.0,528.0,9,161,72
2024,8,1326.0,-3.0,1849.0,-25.0,1535.0,4,147,169
2024,10,2249.0,-10.0,2341.0,-9.0,575.0,11,219,162
2024,8,1010.0,10.0,1249.0,4.0,1448.0,2,236,9
2024,7,1753.0,23.0,1915.0,35.0,223.0,13,38,143
2024,1,1539.0,-1.0,1745.0,-25.0,925.0,13,84,19
2024,4,1210.0,70.0,1456.0,42.0,2496.0,2,33,241
2024,6,5.0,205.0,214.0,191.0,834.0,4,147,205
2024,8,1410.0,-6.0,1548.0,-11.0,479.0,14,58,183
2024,7,1546.0,-5.0,2143.0,8.0,1514.0,12,139,51
2024,6,2034.0,119.0,2225.0,105.0,670.0,13,112,181
2024,1,1622.0,0.0,2035.0,-21.0,1440.0,5,193,51
2024,7,1511.0,-2.0,1914.0,-3.0,1092.0,14,128,184
2024,11,1619.0,49.0,1740.0,58.0,196.0,8,41,51
2024,10,1913.0,-2.0,1959.0,3.0,100.0,7,125,115
2024,4,549.0,-10.0,810.0,-46.0,937.0,9,177,191
2024,10,1613.0,6.0,1839.0,-19.0,2306.0,2,266,241
2024,2,2054.0,17.0,2232.0,8.0,529.0,1,46,184
2024,4,1000.0,0.0,1207.0,10.0,1535.0,4,161,154
2024,2,1253.0,-3.0,1514.0,-27.0,1192.0,1,266,65
2024,3,1749.0,-1.0,115.0,0.0,2106.0,13,139,19
2024,1,1445.0,35.0,1757.0,22.0,1062.0,13,65,182
2024,8,1625.0,-4.0,1750.0,-15.0,868.0,8,35,65
2024,2,557.0,-3.0,835.0,-17.0,853.0,1,160,65
2024,11,1417.0,-8.0,1726.0,-39.0,967.0,12,223,70
2024,9,1956.0,-4.0,2201.0,-15.0,224.0,12,50,259
2024,9,1326.0,7.0,1450.0,-3.0,386.0,11,30,169
2024,11,1202.0,2.0,1443.0,-12.0,606.0,4,50,14
2024,3,1802.0,19.0,2002.0,8.0,624.0,1,66,65
2024,5,1405.0,-3.0,1523.0,-11.0,329.0,12,154,228
2024,7,1600.0,0.0,1710.0,-19.0,280.0,1,192,33
2024,6,1751.0,-2.0,1816.0,-9.0,316.0,12,52,51
2024,10,852.0,-7.0,1021.0,-28.0,1437.0,12,50,261
2024,5,1203.0,-2.0,1346.0,-13.0,534.0,4,204,191
2024,3,1919.0,-1.0,45.0,-5.0,1642.0,13,180,116
2024,9,1547.0,-3.0,1628.0,-10.0,501.0,11,219,93
2024,10,1858.0,36.0,2011.0,26.0,290.0,1,178,48
2024,7,1737.0,-3.0,1839.0,7.0,129.0,11,236,205
2024,7,608.0,-7.0,729.0,-6.0,419.0,13,181,116
2024,3,2120.0,104.0,56.0,98.0,1158.0,1,62,214
2024,10,2258.0,43.0,23.0,37.0,264.0,3,176,218
2024,5,49.0,12.0,617.0,-3.0,1535.0,4,147,169
2024,11,1505.0,-2.0,1637.0,12.0,212.0,12,177,269
2024,9,1320.0,2.0,1536.0,12.0,632.0,1,84,48
2024,4,2004.0,19.0,2220.0,52.0,408.0,8,120,65
2024,11,2149.0,19.0,5.0,75.0,312.0,8,62,8
2024,1,1314.0,-2.0,2101.0,14.0,2173.0,9,139,89
2024,3,535.0,-5.0,725.0,-8.0,489.0,0,4,72
2024,2,2115.0,20.0,2353.0,12.0,944.0,3,184,183
2024,11,1142.0,-3.0,1918.0,6.0,1956.0,4,222,72
2024,11,839.0,1.0,950.0,1.0,214.0,4,234,14
2024,2,1201.0,-4.0,1234.0,4.0,365.0,13,258,143
2024,10,1519.0,9.0,1624.0,-11.0,1782.0,13,115,227
2024,2,2325.0,-10.0,719.0,-10.0,2701.0,4,142,241
2024,9,1551.0,71.0,1740.0,70.0,689.0,13,128,182
2024,2,759.0,-1.0,1049.0,9.0,1033.0,13,184,218
2024,3,1704.0,-8.0,1854.0,1.0,500.0,14,273,183
2024,3,509.0,-1.0,1004.0,-6.0,1371.0,13,139,249
2024,6,2118.0,63.0,2151.0,51.0,1044.0,13,128,199
2024,7,1756.0,3.0,1952.0,-28.0,665.0,0,115,183
2024,12,1115.0,0.0,1321.0,-9.0,650.0,1,158,48
2024,2,804.0,-5.0,946.0,-1.0,507.0,1,46,256
2024,5,556.0,-4.0,611.0,-9.0,347.0,1,73,199
2024,8,555.0,-5.0,726.0,-14.0,373.0,11,216,154
2024,6,2333.0,39.0,514.0,36.0,1660.0,2,236,65
2024,4,1040.0,17.0,1259.0,-13.0,893.0,11,193,26
2024,9,1250.0,-5.0,1509.0,-11.0,451.0,13,128,119
2024,10,1516.0,21.0,1823.0,28.0,577.0,14,50,102
2024,1,619.0,-6.0,952.0,-9.0,853.0,5,222,70
2024,3,654.0,-5.0,805.0,-23.0,214.0,14,266,183
2024,3,739.0,-6.0,908.0,3.0,337.0,13,147,187
2024,11,1825.0,45.0,1948.0,34.0,862.0,12,65,154
2024,5,1905.0,25.0,2004.0,15.0,680.0,4,161,70
2024,4,2245.0,-6.0,2352.0,-7.0,156.0,11,147,231
2024,5,1748.0,7.0,1900.0,-10.0,386.0,11,30,169
2024,4,941.0,51.0,1200.0,48.0,2079.0,4,67,228
2024,7,609.0,-6.0,717.0,-21.0,296.0,11,140,72
2024,9,1249.0,-6.0,1350.0,-3.0,692.0,4,15,131
2024,2,1620.0,-12.0,1836.0,-17.0,1117.0,12,194,116
2024,2,1456.0,-7.0,1711.0,-1.0,643.0,12,128,116
2024,10,922.0,-5.0,1044.0,-11.0,387.0,11,219,28
2024,1,1009.0,-1.0,1113.0,-4.0,187.0,14,176,33
2024,12,1137.0,-9.0,1234.0,-11.0,583.0,5,73,143
2024,5,929.0,-1.0,1212.0,-3.0,602.0,13,193,70
2024,1,513.0,-2.0,636.0,-9.0,395.0,13,50,181
2024,7,725.0,-10.0,928.0,11.0,391.0,11,207,154
2024,2,1356.0,-3.0,1412.0,-17.0,235.0,11,67,51
2024,11,1306.0,-9.0,1516.0,-21.0,589.0,14,176,53
2024,4,2154.0,-5.0,2243.0,-16.0,143.0,0,176,208
2024,2,1727.0,-3.0,1821.0,-19.0,247.0,13,61,226
2024,11,1320.0,0.0,1809.0,-6.0,1235.0,13,139,116
2024,8,2329.0,40.0,15.0,31.0,129.0,2,236,205
2024,3,2236.0,249.0,209.0,227.0,1190.0,12,112,269
2024,11,1148.0,-2.0,1916.0,-42.0,2248.0,4,139,183
2024,4,812.0,87.0,1029.0,84.0,919.0,13,85,19
2024,5,2019.0,79.0,2150.0,75.0,916.0,13,65,234
2024,7,1650.0,20.0,1853.0,7.0,761.0,10,46,41
2024,12,2019.0,19.0,2056.0,11.0,100.0,13,111,128
2024,11,2124.0,44.0,2218.0,36.0,1055.0,1,62,143
2024,6,1317.0,2.0,1416.0,-4.0,247.0,13,61,226
2024,7,1419.0,19.0,1609.0,19.0,689.0,13,128,182
2024,7,1556.0,32.0,2053.0,18.0,1242.0,1,147,17
2024,5,2238.0,7.0,12.0,-2.0,1431.0,1,62,221
2024,12,2013.0,3.0,2211.0,-26.0,1671.0,4,67,199
2024,11,531.0,31.0,733.0,16.0,583.0,1,182,65
2024,4,1821.0,6.0,2143.0,18.0,725.0,13,50,183
2024,4,850.0,10.0,1028.0,4.0,461.0,8,62,106
2024,12,2014.0,0.0,2217.0,6.0,657.0,12,112,181
2024,11,821.0,14.0,1240.0,0.0,1372.0,1,62,184
2024,2,1925.0,0.0,2246.0,-14.0,1062.0,13,65,182
2024,11,1610.0,-9.0,1713.0,-2.0,98.0,11,67,222
2024,6,748.0,-11.0,926.0,-23.0,550.0,1,43,198
2024,1,803.0,8.0,1236.0,-11.0,1608.0,12,177,230
2024,10,1804.0,39.0,2117.0,43.0,1249.0,3,85,33
2024,9,2040.0,-2.0,2243.0,-18.0,738.0,9,33,179
2024,3,657.0,2.0,949.0,-19.0,946.0,4,33,14
2024,4,1339.0,19.0,1531.0,16.0,651.0,13,193,228
2024,9,555.0,-5.0,1041.0,-2.0,1562.0,5,62,33
2024,7,626.0,-4.0,746.0,-14.0,763.0,12,39,51
2024,3,815.0,15.0,1544.0,-7.0,2227.0,12,139,184
2024,8,1324.0,10.0,1530.0,12.0,650.0,5,46,166
2024,5,630.0,-10.0,753.0,-6.0,160.0,11,10,51
2024,7,1359.0,29.0,1613.0,18.0,1790.0,13,50,221
2024,12,1100.0,-10.0,1123.0,-12.0,228.0,11,179,70
