year,month,dep_time,dep_delay,arr_time,arr_delay,distance,op_unique_carrier_code,origin_city_name_code,dest_city_name_code
2024,1,1656.0,15.0,1921.0,-19.0,2279.0,1,46,241
2024,7,1207.0,-7.0,1336.0,-10.0,859.0,8,87,65
2024,3,1201.0,13.0,1550.0,8.0,1107.0,2,236,199
2024,10,758.0,-5.0,1006.0,-31.0,919.0,1,158,269
2024,11,1247.0,-6.0,1525.0,-10.0,951.0,5,267,198
2024,2,1015.0,-4.0,1512.0,-34.0,1464.0,1,223,65
2024,3,2128.0,13.0,611.0,37.0,2446.0,3,222,183
2024,11,607.0,-8.0,707.0,-23.0,238.0,11,19,228
2024,10,1630.0,-4.0,1843.0,33.0,733.0,12,176,51
2024,10,914.0,-1.0,1031.0,-9.0,387.0,13,216,152
2024,1,1317.0,-3.0,1551.0,-13.0,532.0,4,216,224
2024,11,1003.0,-5.0,1050.0,-20.0,198.0,2,124,278
2024,5,659.0,4.0,758.0,-1.0,227.0,1,204,269
2024,4,1336.0,0.0,1644.0,-12.0,819.0,12,183,70
2024,8,1244.0,-6.0,1232.0,-15.0,170.0,11,15,74
2024,4,1726.0,30.0,1814.0,18.0,1055.0,1,62,143
2024,8,706.0,-9.0,834.0,0.0,224.0,11,242,241
2024,9,1648.0,-7.0,1844.0,24.0,723.0,12,4,51
2024,6,1833.0,0.0,1935.0,-15.0,1235.0,1,62,154
2024,1,1636.0,-14.0,1823.0,-18.0,409.0,12,174,51
2024,9,20.0,21.0,738.0,-9.0,2133.0,12,193,184
2024,12,1043.0,-10.0,1224.0,-10.0,414.0,5,223,143
2024,5,2010.0,195.0,2130.0,180.0,480.0,13,156,51
2024,3,2113.0,23.0,2348.0,18.0,973.0,13,84,61
2024,11,805.0,-10.0,904.0,-8.0,158.0,8,1,65
2024,3,1739.0,-1.0,2302.0,-15.0,1590.0,4,219,14
2024,1,1815.0,57.0,2053.0,39.0,955.0,5,257,256
2024,5,902.0,4.0,1534.0,-11.0,1670.0,1,193,61
2024,8,1545.0,0.0,1620.0,-17.0,977.0,12,115,70
2024,7,956.0,-18.0,1151.0,-32.0,700.0,5,198,211
2024,9,900.0,-5.0,946.0,-8.0,89.0,11,62,268
2024,6,1850.0,-10.0,2154.0,2.0,563.0,11,65,167
2024,10,809.0,-4.0,1028.0,-23.0,1352.0,1,50,130
2024,4,1944.0,-4.0,2254.0,-21.0,864.0,12,50,123
2024,7,837.0,7.0,1248.0,8.0,1250.0,4,219,51
2024,2,526.0,-4.0,755.0,-15.0,532.0,4,216,224
2024,2,737.0,37.0,1100.0,35.0,2475.0,1,176,154
2024,7,1019.0,-8.0,1136.0,-9.0,306.0,11,148,72
2024,8,1332.0,-8.0,1531.0,-21.0,733.0,11,223,245
2024,5,1302.0,-5.0,2139.0,-11.0,2585.0,1,223,166
2024,7,850.0,-4.0,1023.0,-12.0,408.0,8,120,65
2024,10,1332.0,-8.0,1509.0,-14.0,524.0,12,65,34
2024,5,819.0,-6.0,1613.0,-2.0,2253.0,12,222,269
2024,12,1918.0,56.0,2046.0,42.0,370.0,10,46,66
2024,1,1352.0,-3.0,1949.0,-2.0,1709.0,12,65,166
2024,12,1955.0,13.0,2110.0,-1.0,301.0,3,37,183
2024,10,605.0,5.0,718.0,4.0,212.0,12,266,184
2024,9,834.0,44.0,1011.0,32.0,427.0,0,176,211
2024,1,640.0,0.0,801.0,-13.0,404.0,9,15,191
2024,9,1748.0,28.0,2252.0,12.0,1449.0,13,193,181
2024,10,1945.0,-4.0,2319.0,-18.0,1072.0,9,128,191
2024,1,1044.0,40.0,1218.0,20.0,594.0,9,15,72
2024,4,708.0,-5.0,833.0,-9.0,386.0,9,139,229
2024,10,2259.0,0.0,2338.0,-6.0,525.0,11,219,26
2024,10,755.0,-5.0,833.0,-7.0,100.0,7,125,115
2024,7,2212.0,89.0,143.0,88.0,987.0,1,62,45
2024,8,2001.0,-11.0,2132.0,-18.0,413.0,10,104,48
2024,1,642.0,30.0,825.0,21.0,468.0,1,184,48
2024,5,2019.0,29.0,2209.0,34.0,550.0,2,199,228
2024,12,1246.0,-4.0,1918.0,-40.0,1919.0,4,228,14
2024,7,653.0,-7.0,805.0,-19.0,251.0,12,71,70
2024,12,641.0,-5.0,847.0,-7.0,985.0,1,184,65
2024,4,1249.0,-8.0,1425.0,2.0,258.0,14,50,249
2024,11,1213.0,-17.0,1405.0,4.0,195.0,14,252,184
2024,5,1729.0,-8.0,1854.0,-21.0,448.0,4,246,169
2024,10,1406.0,-4.0,1518.0,-7.0,223.0,13,38,143
2024,3,1104.0,-6.0,1212.0,2.0,143.0,0,15,16
2024,1,538.0,-2.0,753.0,-17.0,925.0,13,84,19
2024,6,828.0,-12.0,1000.0,-25.0,370.0,10,63,48
2024,4,1546.0,-9.0,1717.0,8.0,325.0,1,183,199
2024,10,1708.0,-8.0,1805.0,-16.0,562.0,10,46,122
2024,12,755.0,-5.0,949.0,-4.0,409.0,11,174,51
2024,4,520.0,-8.0,712.0,-47.0,733.0,11,242,228
2024,11,937.0,2.0,1216.0,-9.0,867.0,13,139,241
2024,8,1453.0,18.0,1718.0,38.0,541.0,1,176,48
2024,12,2038.0,61.0,2213.0,39.0,432.0,0,63,14
2024,12,843.0,-2.0,1008.0,-15.0,416.0,12,50,189
2024,4,1007.0,12.0,1127.0,-2.0,269.0,14,176,204
2024,3,1612.0,32.0,2016.0,27.0,1197.0,1,50,166
2024,4,1232.0,-3.0,1341.0,-9.0,333.0,13,183,229
2024,10,505.0,-10.0,550.0,-21.0,140.0,12,18,116
2024,7,1015.0,-5.0,1134.0,-1.0,261.0,11,193,192
2024,1,1441.0,-6.0,1624.0,4.0,384.0,10,266,12
2024,7,946.0,216.0,1100.0,200.0,383.0,11,266,72
2024,9,659.0,-7.0,955.0,-27.0,1089.0,1,176,166
2024,6,941.0,12.0,1158.0,5.0,903.0,4,15,208
2024,4,2001.0,1.0,2337.0,2.0,1057.0,13,246,89
2024,9,1312.0,81.0,1432.0,71.0,363.0,11,223,190
2024,2,1132.0,-13.0,1339.0,-7.0,994.0,4,184,17
2024,1,1755.0,-5.0,1926.0,-14.0,879.0,13,61,199
2024,4,554.0,-6.0,850.0,-6.0,1034.0,12,232,184
2024,6,1051.0,-4.0,1310.0,-8.0,750.0,11,236,176
2024,12,1300.0,47.0,1716.0,53.0,1182.0,1,50,89
2024,8,1831.0,11.0,2142.0,42.0,1846.0,2,50,228
2024,12,724.0,-2.0,1008.0,-3.0,488.0,10,189,48
2024,11,1943.0,-5.0,2135.0,-14.0,1504.0,12,18,228
2024,3,1108.0,-7.0,1518.0,-12.0,1368.0,3,175,33
2024,2,2050.0,-9.0,2313.0,-18.0,946.0,4,15,33
2024,1,1741.0,21.0,1908.0,13.0,349.0,13,161,51
2024,8,1701.0,6.0,1951.0,1.0,677.0,13,73,116
2024,8,1104.0,29.0,1348.0,22.0,925.0,12,50,116
2024,10,1212.0,-5.0,1706.0,7.0,1391.0,4,62,183
2024,7,1152.0,-3.0,1258.0,-11.0,202.0,3,176,180
2024,12,941.0,-1.0,1614.0,2.0,2075.0,1,193,198
2024,5,1300.0,-7.0,1529.0,-13.0,350.0,10,29,48
2024,12,1513.0,-2.0,1605.0,-10.0,150.0,11,219,202
2024,10,1014.0,-7.0,1149.0,-11.0,526.0,4,15,200
2024,8,1132.0,-9.0,1236.0,-23.0,202.0,14,173,183
2024,11,1529.0,9.0,1850.0,5.0,1000.0,13,112,61
2024,2,702.0,-8.0,1029.0,-20.0,1067.0,1,62,200
2024,3,1608.0,-7.0,1705.0,-15.0,189.0,13,18,64
2024,1,1158.0,-2.0,1443.0,-35.0,2454.0,12,177,154
2024,12,1058.0,8.0,1220.0,4.0,266.0,0,176,41
2024,4,1643.0,-9.0,1807.0,-24.0,723.0,14,4,51
2024,1,1155.0,-6.0,1740.0,-4.0,1514.0,1,139,51
2024,9,1655.0,-5.0,1938.0,-7.0,558.0,11,183,224
2024,10,1950.0,5.0,2104.0,7.0,252.0,11,161,100
2024,7,1804.0,78.0,2036.0,45.0,971.0,5,117,191
2024,10,1309.0,24.0,1448.0,9.0,1546.0,12,184,70
2024,4,2316.0,16.0,56.0,7.0,594.0,4,15,166
2024,11,909.0,-7.0,1051.0,-6.0,509.0,1,46,240
2024,6,1910.0,0.0,2028.0,8.0,281.0,13,37,19
2024,12,1541.0,61.0,1649.0,73.0,119.0,11,82,199
2024,11,1842.0,-8.0,2126.0,-18.0,1084.0,4,67,90
2024,10,827.0,-8.0,1026.0,-23.0,2172.0,4,15,205
2024,5,1950.0,0.0,2151.0,21.0,399.0,14,266,33
2024,4,1014.0,-11.0,1212.0,-23.0,963.0,14,176,164
2024,9,1146.0,-5.0,1436.0,-3.0,992.0,1,84,198
2024,3,1630.0,12.0,1828.0,8.0,1447.0,12,121,70
2024,6,2348.0,-11.0,631.0,16.0,1874.0,2,236,116
2024,2,1136.0,126.0,1343.0,120.0,741.0,6,174,243
2024,6,735.0,-5.0,837.0,-13.0,231.0,13,139,152
2024,1,924.0,5.0,1207.0,-7.0,680.0,2,129,241
2024,6,705.0,107.0,811.0,105.0,88.0,10,56,48
2024,2,2022.0,23.0,2234.0,5.0,746.0,4,177,14
2024,6,1825.0,25.0,1938.0,25.0,612.0,12,266,51
2024,12,1233.0,-5.0,1703.0,-15.0,1341.0,11,251,51
2024,2,625.0,-10.0,718.0,-12.0,150.0,11,196,224
2024,9,823.0,3.0,1044.0,-7.0,2311.0,1,266,154
2024,4,2108.0,-2.0,2244.0,11.0,351.0,8,62,138
2024,5,1327.0,-3.0,1448.0,-3.0,347.0,1,46,61
2024,2,919.0,-6.0,1145.0,-1.0,563.0,14,33,55
2024,1,1017.0,-8.0,1117.0,-17.0,182.0,12,194,269
2024,1,1255.0,-5.0,1442.0,-12.0,427.0,0,176,211
2024,12,1315.0,-5.0,1600.0,-25.0,1035.0,3,176,270
2024,12,2051.0,141.0,2214.0,134.0,447.0,13,223,227
2024,8,1328.0,-4.0,1323.0,-16.0,240.0,4,15,193
2024,8,1601.0,-14.0,1713.0,-6.0,88.0,10,56,48
2024,8,706.0,-6.0,1019.0,-26.0,909.0,4,124,241
2024,12,1728.0,-7.0,1835.0,-20.0,232.0,0,66,169
2024,12,1304.0,25.0,1555.0,6.0,1372.0,1,177,65
2024,5,1316.0,0.0,1401.0,-3.0,437.0,8,46,193
2024,8,1021.0,-10.0,1601.0,-21.0,1620.0,4,65,183
2024,2,526.0,-9.0,741.0,2.0,1009.0,11,112,199
2024,6,810.0,-5.0,1201.0,-6.0,1032.0,1,18,48
2024,1,2134.0,14.0,27.0,2.0,775.0,13,65,17
2024,3,1533.0,-7.0,1651.0,6.0,188.0,11,219,118
2024,11,2052.0,-7.0,2307.0,30.0,213.0,14,176,269
2024,11,926.0,-2.0,1106.0,-7.0,391.0,11,147,213
2024,2,1946.0,-3.0,2241.0,-9.0,1089.0,1,158,183
2024,5,1445.0,-6.0,1712.0,-8.0,425.0,4,175,14
2024,9,2002.0,12.0,2248.0,-2.0,1065.0,12,84,184
2024,10,1222.0,-3.0,1412.0,-13.0,756.0,13,18,181
2024,10,824.0,-10.0,1153.0,-9.0,1033.0,6,166,250
2024,8,1229.0,-6.0,1711.0,113.0,867.0,9,139,241
2024,4,2143.0,8.0,2359.0,-13.0,925.0,12,112,51
2024,9,1847.0,-5.0,2004.0,2.0,1188.0,1,62,190
2024,7,608.0,-7.0,851.0,-4.0,525.0,11,26,224
2024,11,1041.0,-19.0,1310.0,-42.0,1142.0,6,232,254
2024,11,1831.0,36.0,2018.0,48.0,419.0,14,52,183
2024,2,1643.0,-2.0,1858.0,-23.0,1085.0,0,176,151
2024,2,1816.0,81.0,1916.0,76.0,648.0,13,232,181
2024,5,1434.0,19.0,1734.0,9.0,819.0,13,183,70
2024,11,1306.0,-1.0,1632.0,2.0,764.0,14,174,183
2024,10,854.0,-6.0,1015.0,-10.0,184.0,14,33,183
2024,1,659.0,-1.0,903.0,0.0,550.0,1,246,65
2024,10,1759.0,-6.0,1916.0,-24.0,370.0,13,147,199
2024,8,1451.0,21.0,1758.0,16.0,1189.0,3,225,191
2024,4,2136.0,-4.0,559.0,-7.0,2556.0,12,111,154
2024,10,1242.0,-8.0,1425.0,-29.0,557.0,11,50,84
2024,7,1706.0,0.0,1859.0,2.0,2092.0,4,15,221
2024,5,1552.0,0.0,1706.0,-8.0,349.0,12,65,5
2024,6,632.0,-8.0,801.0,-9.0,221.0,10,44,48
2024,9,1826.0,-4.0,2103.0,-12.0,1341.0,11,176,188
2024,6,1851.0,81.0,2205.0,70.0,874.0,13,221,14
2024,5,1306.0,-4.0,2130.0,-15.0,2556.0,13,111,154
2024,10,755.0,-5.0,953.0,-9.0,735.0,6,51,232
2024,11,1431.0,11.0,1448.0,-2.0,369.0,13,193,40
2024,6,742.0,17.0,850.0,15.0,236.0,13,139,154
2024,1,832.0,12.0,1108.0,18.0,2139.0,4,15,228
2024,4,1753.0,0.0,2058.0,-8.0,775.0,12,65,17
2024,12,1023.0,-5.0,1249.0,3.0,1237.0,5,225,256
2024,7,2039.0,-2.0,2300.0,2.0,759.0,1,184,269
2024,1,758.0,-2.0,916.0,-15.0,584.0,11,219,229
2024,6,1012.0,14.0,1556.0,7.0,1590.0,4,219,14
2024,4,557.0,-1.0,805.0,-19.0,842.0,9,20,256
2024,11,1727.0,-8.0,2003.0,7.0,302.0,4,165,14
2024,7,1256.0,-9.0,1630.0,-20.0,1047.0,1,119,65
2024,5,942.0,-6.0,1113.0,-5.0,406.0,4,254,14
2024,1,1005.0,5.0,1409.0,14.0,1113.0,0,128,183
2024,5,2148.0,24.0,2303.0,12.0,345.0,9,207,143
2024,6,600.0,0.0,734.0,-11.0,546.0,13,61,249
2024,11,1211.0,-8.0,1331.0,-7.0,313.0,10,266,108
2024,4,1958.0,-1.0,2322.0,-14.0,1008.0,4,161,184
2024,3,1855.0,-5.0,1942.0,-28.0,152.0,11,65,105
2024,1,655.0,-5.0,930.0,-12.0,1010.0,4,121,33
2024,2,1833.0,-5.0,1947.0,-11.0,331.0,1,46,269
2024,5,1712.0,-3.0,1817.0,0.0,188.0,11,219,118
2024,2,1823.0,6.0,1940.0,-2.0,281.0,10,46,147
2024,10,1104.0,-7.0,1326.0,-13.0,742.0,1,192,123
2024,6,529.0,-4.0,704.0,4.0,301.0,3,37,183
2024,10,1932.0,15.0,2204.0,-1.0,1046.0,9,225,89
2024,1,1955.0,0.0,2112.0,-5.0,356.0,4,15,211
2024,5,1541.0,-9.0,1704.0,-16.0,407.0,13,180,143
2024,3,519.0,-4.0,856.0,-3.0,1143.0,1,221,166
2024,9,1054.0,-6.0,1403.0,-8.0,761.0,1,62,119
2024,8,836.0,-9.0,1033.0,-9.0,462.0,11,50,243
2024,1,657.0,-3.0,851.0,15.0,817.0,12,121,116
2024,7,1026.0,-5.0,1301.0,-9.0,852.0,4,62,169
2024,6,620.0,15.0,826.0,-1.0,802.0,12,66,116
2024,1,725.0,5.0,1059.0,4.0,1121.0,13,5,51
2024,10,1324.0,-8.0,1624.0,-23.0,836.0,12,242,70
2024,12,753.0,13.0,1038.0,26.0,1124.0,4,33,169
2024,8,2226.0,10.0,612.0,-2.0,2153.0,1,193,183
2024,1,922.0,-2.0,941.0,-9.0,352.0,4,15,104
2024,5,1259.0,2.0,1422.0,-7.0,395.0,3,33,39
2024,4,1400.0,57.0,1536.0,49.0,564.0,2,236,213
2024,7,2157.0,21.0,2337.0,9.0,542.0,11,112,273
2024,6,1211.0,1.0,2013.0,-26.0,2402.0,12,236,184
2024,10,1753.0,-6.0,2128.0,-19.0,1048.0,11,65,117
2024,4,2312.0,29.0,21.0,32.0,191.0,10,46,124
2024,9,1122.0,-8.0,1221.0,-24.0,224.0,11,236,245
2024,7,126.0,163.0,244.0,165.0,191.0,10,46,124
2024,8,1043.0,38.0,1212.0,21.0,399.0,1,266,33
2024,10,1345.0,0.0,1456.0,-4.0,224.0,11,236,245
2024,12,2122.0,-6.0,2314.0,-1.0,460.0,10,46,92
2024,1,1114.0,-10.0,1230.0,-15.0,321.0,4,15,155
2024,10,2015.0,-5.0,2139.0,-8.0,299.0,12,50,71
2024,7,750.0,-4.0,902.0,-7.0,1747.0,9,15,143
2024,12,1336.0,-8.0,1529.0,-9.0,500.0,1,67,48
2024,2,2141.0,-5.0,2311.0,-5.0,431.0,8,62,159
2024,3,1216.0,18.0,1348.0,16.0,337.0,10,192,211
2024,5,1657.0,-3.0,2030.0,-1.0,2846.0,1,50,9
2024,3,1636.0,71.0,1858.0,120.0,334.0,4,161,51
2024,7,2119.0,10.0,2337.0,-14.0,925.0,9,20,89
2024,8,1203.0,95.0,1450.0,93.0,591.0,4,50,14
2024,6,1548.0,29.0,2305.0,5.0,2139.0,4,223,14
2024,12,1129.0,79.0,1429.0,60.0,843.0,1,193,226
2024,6,1759.0,-1.0,1912.0,-13.0,389.0,13,262,181
2024,1,1048.0,-7.0,1309.0,-18.0,867.0,2,236,143
2024,5,611.0,-4.0,734.0,1.0,190.0,11,226,228
2024,6,1325.0,0.0,1403.0,-12.0,1090.0,13,18,143
2024,4,706.0,-2.0,1119.0,-6.0,1303.0,1,62,198
2024,6,1539.0,-6.0,1719.0,-16.0,649.0,13,216,245
2024,5,847.0,7.0,1415.0,5.0,1557.0,13,222,249
2024,11,1153.0,27.0,1255.0,8.0,172.0,11,187,241
2024,6,1017.0,-8.0,1101.0,-28.0,153.0,4,97,14
2024,8,2016.0,-4.0,2158.0,8.0,337.0,12,147,228
2024,6,1306.0,366.0,1350.0,357.0,98.0,11,217,72
2024,8,2152.0,30.0,21.0,22.0,861.0,5,184,198
2024,11,601.0,-4.0,721.0,3.0,231.0,4,115,72
2024,10,1957.0,-3.0,2055.0,-25.0,277.0,13,103,116
2024,8,901.0,-9.0,1008.0,-13.0,223.0,9,139,40
2024,11,1554.0,-6.0,1933.0,8.0,2611.0,3,33,154
2024,11,2342.0,17.0,745.0,22.0,2402.0,1,147,198
2024,12,906.0,41.0,1046.0,55.0,326.0,11,38,228
2024,3,905.0,0.0,1019.0,1.0,223.0,11,161,84
2024,10,552.0,-8.0,822.0,-18.0,507.0,13,193,224
2024,8,2229.0,44.0,48.0,43.0,1744.0,9,50,154
2024,9,1309.0,9.0,1734.0,5.0,1389.0,1,62,183
2024,10,1901.0,1.0,1942.0,-8.0,562.0,13,266,181
2024,7,1413.0,-10.0,1729.0,-16.0,862.0,11,147,70
2024,7,2019.0,-1.0,2141.0,31.0,1099.0,13,182,143
2024,10,1720.0,-5.0,1805.0,-9.0,530.0,8,158,195
2024,3,1147.0,27.0,1229.0,4.0,1067.0,13,61,143
2024,1,1317.0,107.0,1447.0,115.0,760.0,12,43,51
2024,9,942.0,2.0,1105.0,0.0,345.0,13,139,213
2024,11,815.0,-5.0,1025.0,-10.0,859.0,4,15,108
2024,3,1316.0,4.0,1505.0,5.0,631.0,1,62,181
2024,3,1644.0,-1.0,1841.0,7.0,526.0,4,194,14
2024,3,1026.0,-4.0,1706.0,-29.0,2378.0,13,134,187
2024,8,1347.0,-8.0,1453.0,-17.0,306.0,4,15,101
2024,12,722.0,8.0,1531.0,1.0,2454.0,2,199,183
2024,8,1707.0,2.0,1910.0,-10.0,347.0,13,193,78
2024,9,847.0,2.0,952.0,-15.0,258.0,12,50,249
2024,8,2007.0,7.0,2338.0,20.0,1521.0,1,176,17
2024,6,1753.0,30.0,2003.0,22.0,812.0,6,232,53
2024,3,1425.0,-7.0,1653.0,13.0,632.0,1,84,48
2024,9,1949.0,-1.0,2112.0,-17.0,403.0,12,50,131
2024,9,2130.0,-10.0,2243.0,-30.0,725.0,14,177,168
2024,7,1005.0,-5.0,1536.0,-14.0,1558.0,12,65,198
2024,6,1913.0,2.0,2123.0,-7.0,347.0,8,193,78
2024,11,819.0,9.0,948.0,11.0,813.0,4,15,17
2024,1,546.0,-3.0,758.0,-3.0,546.0,1,37,48
2024,11,907.0,-8.0,1314.0,-2.0,1120.0,12,50,90
2024,12,557.0,-3.0,745.0,-18.0,547.0,4,266,14
2024,4,1443.0,18.0,1550.0,10.0,314.0,13,20,55
2024,11,1231.0,21.0,1517.0,6.0,1121.0,14,130,198
2024,5,2043.0,-14.0,2253.0,-18.0,696.0,2,224,241
2024,9,1049.0,-1.0,1233.0,4.0,447.0,12,223,227
2024,5,1401.0,141.0,1554.0,119.0,1670.0,13,20,5
2024,12,933.0,-1.0,1151.0,-3.0,1119.0,9,84,65
2024,10,1825.0,-5.0,2008.0,-17.0,1522.0,4,161,233
2024,9,2058.0,-1.0,2301.0,5.0,631.0,1,62,181
2024,9,952.0,-8.0,1255.0,-22.0,2496.0,2,33,241
2024,12,1701.0,48.0,2235.0,46.0,1587.0,4,193,14
2024,11,1353.0,-5.0,2103.0,-17.0,2016.0,2,236,61
2024,12,1755.0,-5.0,1905.0,-15.0,342.0,13,228,229
2024,6,1958.0,142.0,2117.0,127.0,334.0,1,161,51
2024,2,1128.0,-2.0,1207.0,-14.0,546.0,4,219,245
2024,7,2052.0,-7.0,2145.0,6.0,399.0,11,32,241
2024,1,952.0,-8.0,1200.0,-8.0,287.0,11,242,32
2024,1,1914.0,24.0,2109.0,64.0,674.0,13,84,182
2024,4,1024.0,5.0,1417.0,18.0,985.0,9,62,191
2024,3,626.0,76.0,827.0,91.0,468.0,9,184,48
2024,3,1218.0,3.0,1332.0,-13.0,387.0,13,145,221
2024,6,858.0,-5.0,1106.0,-1.0,585.0,11,50,262
2024,11,1929.0,8.0,2216.0,2.0,861.0,5,192,191
2024,7,2139.0,-6.0,532.0,-14.0,2300.0,1,193,33
2024,8,1144.0,-8.0,1427.0,34.0,632.0,9,46,89
2024,1,1522.0,12.0,1538.0,19.0,214.0,4,15,181
2024,11,1612.0,12.0,1738.0,13.0,328.0,13,5,199
2024,11,1229.0,-3.0,1342.0,-11.0,715.0,11,73,154
2024,8,1609.0,35.0,1751.0,34.0,550.0,1,62,249
2024,10,1616.0,-3.0,1723.0,-11.0,612.0,1,266,51
2024,8,749.0,-6.0,944.0,-10.0,1020.0,4,176,169
2024,3,1721.0,-6.0,1846.0,-8.0,352.0,11,154,241
2024,10,1126.0,-4.0,1233.0,-8.0,300.0,12,65,212
2024,11,1129.0,-1.0,1256.0,-7.0,862.0,12,65,154
2024,3,906.0,-7.0,1053.0,-44.0,425.0,14,176,55
2024,5,915.0,-5.0,1025.0,-7.0,184.0,1,176,33
2024,9,1927.0,-3.0,2045.0,-9.0,346.0,11,147,207
2024,9,802.0,2.0,918.0,9.0,234.0,2,75,241
2024,3,1349.0,-2.0,1708.0,2.0,840.0,11,219,189
2024,4,1955.0,-5.0,2250.0,-15.0,1034.0,12,177,237
2024,12,1358.0,-2.0,1451.0,-14.0,1090.0,13,18,143
2024,5,809.0,39.0,800.0,20.0,137.0,12,93,51
2024,9,1045.0,0.0,1144.0,-6.0,247.0,13,61,226
2024,10,1942.0,22.0,2224.0,-46.0,2475.0,3,176,154
2024,9,819.0,-17.0,936.0,-29.0,386.0,9,139,229
2024,4,1713.0,-6.0,1825.0,-27.0,313.0,10,105,269
2024,8,824.0,-6.0,946.0,-11.0,731.0,5,15,65
2024,6,1300.0,-5.0,1444.0,-22.0,529.0,0,178,72
2024,4,1045.0,-10.0,1416.0,-27.0,1087.0,4,161,45
2024,7,1950.0,14.0,2342.0,102.0,759.0,4,184,269
2024,3,1528.0,38.0,1826.0,32.0,1023.0,12,177,270
2024,10,956.0,-14.0,1231.0,-16.0,951.0,5,267,198
2024,10,1007.0,-3.0,1536.0,-21.0,1620.0,12,65,183
2024,6,532.0,2.0,654.0,-6.0,475.0,13,160,181
2024,5,1912.0,42.0,2012.0,27.0,696.0,13,15,116
2024,3,827.0,-3.0,1141.0,-78.0,2153.0,1,176,199
2024,8,2243.0,93.0,2240.0,83.0,214.0,4,15,181
2024,1,1857.0,-3.0,2018.0,8.0,197.0,13,84,256
2024,5,1218.0,-8.0,1339.0,-15.0,442.0,4,15,163
2024,12,1829.0,5.0,2150.0,0.0,2521.0,12,192,228
2024,9,1434.0,-4.0,1638.0,-10.0,610.0,0,176,102
2024,1,1141.0,-4.0,1246.0,-5.0,190.0,8,18,65
2024,7,1303.0,-3.0,1606.0,40.0,865.0,6,84,147
2024,12,846.0,-15.0,1137.0,-34.0,1266.0,6,232,206
2024,8,1634.0,12.0,1906.0,4.0,489.0,11,205,169
2024,1,1548.0,-2.0,1722.0,10.0,306.0,0,67,155
2024,1,1011.0,41.0,1227.0,89.0,337.0,11,147,228
2024,1,1826.0,-4.0,2143.0,-23.0,986.0,1,62,72
2024,7,858.0,-2.0,1038.0,-17.0,547.0,4,266,14
2024,10,659.0,-10.0,1447.0,-14.0,2227.0,12,139,184
2024,4,1223.0,28.0,1524.0,34.0,628.0,13,139,70
2024,3,611.0,1.0,745.0,-10.0,1075.0,13,254,168
2024,9,1156.0,21.0,1310.0,-1.0,328.0,1,46,123
2024,5,1555.0,0.0,1725.0,0.0,404.0,4,15,191
2024,8,655.0,-5.0,844.0,-16.0,594.0,4,158,14
2024,9,1830.0,10.0,2201.0,17.0,1521.0,4,176,17
2024,12,1630.0,0.0,1935.0,-6.0,2565.0,12,177,228
2024,5,2053.0,3.0,2247.0,-8.0,763.0,13,199,143
2024,6,2034.0,66.0,2217.0,51.0,594.0,11,65,111
2024,4,627.0,-3.0,832.0,-18.0,829.0,13,254,61
